x,y,Source
9.748528480529785,-1.0662455558776855,Wang et al
8.21873664855957,0.6756380796432495,Wang et al
8.21873664855957,0.6756380796432495,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
8.216156959533691,0.6766914129257202,Wang et al
8.216156959533691,0.6766914129257202,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
9.022383689880371,2.341262102127075,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
8.274862289428711,0.7567699551582336,Wang et al
8.274862289428711,0.7567699551582336,Wang et al
6.022946834564209,0.7996149659156799,Wang et al
6.302000522613525,0.5343626141548157,Wang et al
8.216156959533691,0.6766914129257202,Wang et al
-0.06340472400188446,0.08385688066482544,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.022383689880371,2.341262102127075,Wang et al
6.63922643661499,-0.57268887758255,Wang et al
6.302000522613525,0.5343626141548157,Wang et al
6.282835006713867,0.5891115665435791,Wang et al
8.274862289428711,0.7567699551582336,Wang et al
6.282835006713867,0.5891115665435791,Wang et al
5.951190948486328,0.8510076403617859,Wang et al
8.274862289428711,0.7567699551582336,Wang et al
6.63922643661499,-0.57268887758255,Wang et al
6.302000522613525,0.5343626141548157,Wang et al
6.302000522613525,0.5343626141548157,Wang et al
8.274862289428711,0.7567699551582336,Wang et al
8.274862289428711,0.7567699551582336,Wang et al
9.022383689880371,2.341262102127075,Wang et al
6.282835006713867,0.5891115665435791,Wang et al
6.623284339904785,-0.562143862247467,Wang et al
7.373448848724365,1.103050947189331,Wang et al
6.282835006713867,0.5891115665435791,Wang et al
8.171504974365234,0.6579371690750122,Wang et al
8.254463195800781,0.7184268832206726,Wang et al
9.022383689880371,2.341262102127075,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
0.05637555941939354,-0.16476495563983917,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
0.05637555941939354,-0.16476495563983917,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
9.79093074798584,-1.0864301919937134,Wang et al
9.79093074798584,-1.0864301919937134,Wang et al
9.79093074798584,-1.0864301919937134,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
0.05637555941939354,-0.16476495563983917,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
-0.186367928981781,-0.021048136055469513,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
11.793895721435547,3.1693034172058105,Wang et al
7.432697772979736,4.270352840423584,Wang et al
11.793895721435547,3.1693034172058105,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
6.843114852905273,0.4871402382850647,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
6.193324565887451,0.8141350150108337,Wang et al
11.793895721435547,3.1693034172058105,Wang et al
11.793895721435547,3.1693034172058105,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
11.927288055419922,3.127242088317871,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.083540916442871,3.5210769176483154,Wang et al
9.776598930358887,-1.0786075592041016,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.930852890014648,3.130697011947632,Wang et al
11.904309272766113,3.132282018661499,Wang et al
11.083540916442871,3.5210769176483154,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.738676071166992,-1.0648075342178345,Wang et al
11.903166770935059,3.1378440856933594,Wang et al
11.930852890014648,3.130697011947632,Wang et al
11.930852890014648,3.130697011947632,Wang et al
11.930852890014648,3.130697011947632,Wang et al
11.447346687316895,3.3591954708099365,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.930852890014648,3.130697011947632,Wang et al
11.930852890014648,3.130697011947632,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.022383689880371,2.341262102127075,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.91028881072998,3.1270699501037598,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.938899993896484,3.1186463832855225,Wang et al
9.776598930358887,-1.0786075592041016,Wang et al
8.216156959533691,0.6766914129257202,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.083540916442871,3.5210769176483154,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
8.216156959533691,0.6766914129257202,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.953851699829102,3.0899031162261963,Wang et al
10.993377685546875,3.5269508361816406,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
1.4978227615356445,-0.04343274235725403,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
8.394596099853516,1.081838846206665,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.763856887817383,-1.0708156824111938,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.763856887817383,-1.0708156824111938,Wang et al
11.991531372070312,3.13657283782959,Wang et al
9.763856887817383,-1.0708156824111938,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
9.763856887817383,-1.0708156824111938,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.7759428024292,-1.0786298513412476,Wang et al
9.78976821899414,-1.0826619863510132,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.7759428024292,-1.0786298513412476,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
9.7759428024292,-1.0786298513412476,Wang et al
9.789007186889648,-1.082584023475647,Wang et al
9.786696434020996,-1.0815880298614502,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.787070274353027,-1.0819646120071411,Wang et al
8.21873664855957,0.6756380796432495,Wang et al
8.21873664855957,0.6756380796432495,Wang et al
11.094029426574707,3.552274703979492,Wang et al
11.094029426574707,3.552274703979492,Wang et al
11.094029426574707,3.552274703979492,Wang et al
11.094029426574707,3.552274703979492,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
11.083540916442871,3.5210769176483154,Wang et al
11.094029426574707,3.552274703979492,Wang et al
11.953851699829102,3.0899031162261963,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
11.953851699829102,3.0899031162261963,Wang et al
11.791065216064453,3.0803444385528564,Wang et al
11.953851699829102,3.0899031162261963,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
11.953851699829102,3.0899031162261963,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
6.146307945251465,0.819904088973999,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
6.170731544494629,0.8297079801559448,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
6.1646528244018555,0.797156572341919,Wang et al
11.928034782409668,3.1322929859161377,Wang et al
7.777575492858887,0.6432446837425232,Wang et al
11.921127319335938,3.1268110275268555,Wang et al
11.953851699829102,3.0899031162261963,Wang et al
11.782750129699707,3.1346776485443115,Wang et al
11.928034782409668,3.1322929859161377,Wang et al
11.957807540893555,3.1118578910827637,Wang et al
9.738676071166992,-1.0648075342178345,Wang et al
9.738676071166992,-1.0648075342178345,Wang et al
9.738676071166992,-1.0648075342178345,Wang et al
9.738676071166992,-1.0648075342178345,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.763856887817383,-1.0708156824111938,Wang et al
5.982067584991455,0.7466662526130676,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.991531372070312,3.13657283782959,Wang et al
9.776598930358887,-1.0786075592041016,Wang et al
9.783214569091797,-1.0811336040496826,Wang et al
11.447346687316895,3.3591954708099365,Wang et al
11.447346687316895,3.3591954708099365,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
11.094029426574707,3.552274703979492,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.865196228027344,3.147609233856201,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.763856887817383,-1.0708156824111938,Wang et al
8.15284538269043,0.6690188050270081,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.865196228027344,3.147609233856201,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
11.876105308532715,3.2195658683776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.748528480529785,-1.0662455558776855,Wang et al
9.7749662399292,-1.0789750814437866,Wang et al
6.282835006713867,0.5891115665435791,Wang et al
9.022383689880371,2.341262102127075,Wang et al
9.022383689880371,2.341262102127075,Wang et al
5.982067584991455,0.7466662526130676,Wang et al
9.78976821899414,-1.0826619863510132,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.79330062866211,-1.0851737260818481,Wang et al
9.779720306396484,-1.0797401666641235,Wang et al
9.782069206237793,-1.0822492837905884,Wang et al
9.7759428024292,-1.0786298513412476,Wang et al
9.7759428024292,-1.0786298513412476,Wang et al
